file_path,line_number,hardcoded_literal,match_category,proposed_alias,confidence,auto_fixable,manual_review_required,severity_risk,context,runtime_executed,generated_or_archive,docs_reference_only,intentional_example,triage_class,canonical_source
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39222,\\_retail_\\WTF\\Account\nWorld,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""interestingly if I delete:\nWorld of Warcraft\\_retail_\\Cache\nWorld of Warcraft\\_reta",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39222,\\_retail_\\WTF\\SavedVariables\n\nwill,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""interestingly if I delete:\nWorld of Warcraft\\_retail_\\Cache\nWorld of Warcraft\\_reta",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39280,\\WTF\\Account,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\WTF\\Account  All adon settings and macros will be cleared."",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39305,\\WTF\\SavedVariables,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\WTF\\SavedVariables  Only the adon settings will be cleared"",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39355,\\WTF\\SavedVariables,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\WTF\\SavedVariables  Although there's nothing in that folder, ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39447,\\WTF\\Account\\you,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\WTF\\Account\\you account\\SavedVariables\\  And this is where",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39447,\\SavedVariables,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\WTF\\Account\\you account\\SavedVariables\\  And this is where",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39678,\\Cache\nWorld,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\Cache\nWorld of Warcraft_retail\\WTF\\Account\nWorld of Warcra",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39678,\\WTF\\Account\nWorld,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\Cache\nWorld of Warcraft_retail\\WTF\\Account\nWorld of Warcra",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,39678,\\WTF\\SavedVariables\n\njust,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""World of Warcraft_retail\\Cache\nWorld of Warcraft_retail\\WTF\\Account\nWorld of Warcra",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,40288,s:\nthe,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I can get to this point with the backed up folders and with allowing the client to repop",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,40320,d:\nWTF\\Account\\34#1,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""oh dude, i've solved it. the client will not generate the following files, and if the cl",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,48133,C:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yea, I see the apache log points to your C:\\ dir \n[Sun Feb 09 21:17:50.866409 2025] [p",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,48133,C:\\\\54904PrecompiledEluna\\\\bin\\\\Release\\\\UniServerZ\\\\www\\\\system\\\\bootstrap.php:74\\nStack,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yea, I see the apache log points to your C:\\ dir \n[Sun Feb 09 21:17:50.866409 2025] [p",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,48133,e:\\n#0,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yea, I see the apache log points to your C:\\ dir \n[Sun Feb 09 21:17:50.866409 2025] [p",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,48133,C:\\\\54904PrecompiledEluna\\\\bin\\\\Release\\\\UniServerZ\\\\www\\\\index.php(60):,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yea, I see the apache log points to your C:\\ dir \n[Sun Feb 09 21:17:50.866409 2025] [p",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,48133,C:\\\\54904PrecompiledEluna\\\\bin\\\\Release\\\\UniServerZ\\\\www\\\\system\\\\bootstrap.php,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""yea, I see the apache log points to your C:\\ dir \n[Sun Feb 09 21:17:50.866409 2025] [p",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,60298,o:\nName:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Also:\nName: Forest Lurker \nSpawnID: 288162. \nGUID: Creature-0-1-0-0-1195-0000000836. ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,70855,D:\\wow,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""D:\\wow 11.1.0.60257>\""Arctium Game Launcher.exe\""\nArctium Client Launcher\nGame: World",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,70855,o:\nVersion,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""D:\\wow 11.1.0.60257>\""Arctium Game Launcher.exe\""\nArctium Client Launcher\nGame: World",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,71319,y:\nExtractedprecompile,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Might be a dumb question. I was trying to work on getting this setup as a server on a wi",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,75758,r:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""I got an error:\n> Query: INSERT INTO build_auth_key (build,platform,arch,type,key) VALU",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,81824,h:\n\n-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""getting logged right out, despite that the server shows your client is compatible and it",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,86887,C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616,Absolute Path,VOXCORE_ROOT,High,No,No,Low,"""content"": ""C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616 in Lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,86887,D:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""C:\\Trinity\\RoleplayCore-master\\src\\server\\game\\DataStores\\DB2Stores.cpp:616 in Lo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,87142,r:\nthen,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hello, can I please ask what I'm making wrong?\n\nI have done this > uniserver running >",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,87229,d:\nOpened,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Perfect it's working.\n\nJust to tell you in case somebody have a problem here's what I ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,87229,o:\nSET,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Perfect it's working.\n\nJust to tell you in case somebody have a problem here's what I ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,88396,o:\n\n1-,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""turns out i had to:\n\n1- update OpenSSL libs to 3.5\n\n2- update in auth database, real",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,88421,t:\n\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""set me Portal to just:\n\n SET portal \""127.0.0.1\"""",",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,97159,r:\n\nClient,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Hi guys, please help me connect to play with a friend, I have a server running and I pla",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,98052,t:\n1.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""finally able to setup my server in a separate pc under the same subnet:\n1. in bnetserve",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,98052,t:\n\ni),Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""finally able to setup my server in a separate pc under the same subnet:\n1. in bnetserve",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,98289,r:\nhttps://storage.imgbly.com/imgbly/OC3XZMo2cV.png,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""but u can finish this quest. now i have another bug: https://www.wowhead.com/quest=65752",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,98458,N:\n,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@Humbalomba https://github.com/TrinityCore/TrinityCore/blob/master/src/server/game/Misce",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,101906,s:\n\nI,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""hello do somebody know how can i achieve this:\n\nI am at Pathfinder's den and there are",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,101906,r:\n\nhttps://wowpedia.fandom.com/wiki/Pathfinder%27s_Den#NPCs\n\nExample,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""hello do somebody know how can i achieve this:\n\nI am at Pathfinder's den and there are",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,101906,s:\nhttps://www.wowhead.com/npc=198070/dragon-isles-adventurer\nhttps://www.wowhead.com/npc=175518/shadowlands-adventurer\n\nDo,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""hello do somebody know how can i achieve this:\n\nI am at Pathfinder's den and there are",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\__\n\\/_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\_,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103322,\\__\\\\/`____,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""TrinityCore rev. unknown 1970-01-01 00:00:00 +0000 (Archived branch) (Windows, AMD64, Re",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103536,C:\\Program,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""When I extract\n```\nExtracting dbc/db2 files...\nlocale enUS output path C:\\Program Fi",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,103536,\\dbc\\enUS\nUnable,Absolute Path,NETWORK_SHARE,Low,No,Yes,High,"""content"": ""When I extract\n```\nExtracting dbc/db2 files...\nlocale enUS output path C:\\Program Fi",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,110329,s:\n```SmartAIMgr::LoadSmartAIFromDB:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Most recent DB errors:\n```SmartAIMgr::LoadSmartAIFromDB: Entry 59770 SourceType 5, Even",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,110379,e:\nNo,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""AH - server.log has something this time:\nNo defined handler for opcode [UNKNOWN OPCODE ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,118164,s:\n```lua\n--,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""So... having those two files:\n```lua\n-- VelTest/VelTest_Minimum.lua\nif GetStateMapId(",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,118164,s:\n1.,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""So... having those two files:\n```lua\n-- VelTest/VelTest_Minimum.lua\nif GetStateMapId(",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,121872,m:\nUPDATE,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""So update, I ran the following query, but than I am hit with the following error when at",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,122344,D:\\Warcraft\\TWW\\63003Precompiled\\bin\\RelWithDebInfo\\UniServerZ\\core\\mysql\\bin\\mysqld_z.exe,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""2025-09-29T16:17:10.205483Z 0 [System] [MY-015015] [Server] MySQL Server - start.\n2025-",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,122344,D:\\Warcraft\\TWW\\63003Precompiled\\bin\\RelWithDebInfo\\UniServerZ\\core\\mysql\\data\\#innodb_redo\\#ib_redo14633,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""2025-09-29T16:17:10.205483Z 0 [System] [MY-015015] [Server] MySQL Server - start.\n2025-",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,122344,D:\\Warcraft\\TWW\\63003Precompiled\\bin\\RelWithDebInfo\\UniServerZ\\core\\mysql\\bin\\mysqld_z.exe:,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""2025-09-29T16:17:10.205483Z 0 [System] [MY-015015] [Server] MySQL Server - start.\n2025-",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,123217,C:\\Users\\Administrateur\\Desktop\\trinity-build\\bin\\RelWithDebInfo\\logs\\world,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""@TheDaveCalaz for exempl: LogsDir = \""C:\\Users\\Administrateur\\Desktop\\trinity-build\",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,123446,D:\\WarWithinCore\\bin\\RelWithDebInfo\n\nI,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""If it helps my files are all in\n\nD:\\WarWithinCore\\bin\\RelWithDebInfo\n\nI see it me",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,125026,d:\nI,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""What I did:\nI downloaded the latest server.\nAfter that, I cut the maps, mmaps, vmaps, ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,127515,s:\nDataDir,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Make sure your data directory (dbc, maps, mmaps, vmaps, etc) is correctly configured in ",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,127599,C:\\Users\\novas\\OneDrive\\Desktop\\wowserver\\Server63796,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""DataDir = \""C:\\Users\\novas\\OneDrive\\Desktop\\wowserver\\Server63796\""\n\nThat is wha",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,127731,C:\\Users\\novas\\OneDrive\\Desktop\\wowserver\\Server63796\\bin\\RelWithDebInfo,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""this is where his video told me to put the files so this is my path\n\nDataDir = \""C:\\U",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,127781,C:\\Users\\novas\\OneDrive\\Desktop\\wowserver\\Server63796\\bin\\RelWithDebInfo\\dbc,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""The folder name doesn't matter as long as you point the config where to find them (if fo",No,Yes,No,No,archive_skip,Yes
AI_Studio\4_Archive\DiscordData\discord_export_troubleshooting.json,129352,n:\n\ndbc\ngt\ncameras\nmaps\nmmaps\nvmaps\n\nAll,Absolute Path,UNKNOWN_EXTERNAL,Low,No,Yes,High,"""content"": ""Its not the directory thats the problem, its that there are no maps in the maps folder. ",No,Yes,No,No,archive_skip,Yes
